"id"	"repo"	"path"	"sha256"	"total"	"passed"	"failed"	"skipped"	"failing_tests"	"first_assertion_or_exception"	"classification"	"classification_source"	"successor_trx"	"reason"
"P04FR0466"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-raw-client-compat-attempt-a1.trx"	"4AC0421520BAA1E73321F7D7087E1AF3F3C48AE0FC5E5E0A43B3983D7DAE41C7"	"30"	"8"	"22"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 202, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_RESUME_PENDIN""···, expectedOutcome: ""RAW_EXPORT_SOURCE_RESUME_PENDING"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 409, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_CLAIM_RESTART""···, expectedOutcome: ""RAW_EXPORT_SOURCE_CLAIM_RESTART_REQUIRED"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 503, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_HISTORIC_COMM""···, expectedOutcome: ""RAW_EXPORT_SOURCE_HISTORIC_COMMITMENT_KEY_UNAVAILA""···, expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 409, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_RESERVATION_B""···, expectedOutcome: ""RAW_EXPORT_SOURCE_RESERVATION_BUSY"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 413, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_ARTIFACT_SIZE""···, expectedOutcome: ""RAW_EXPORT_SOURCE_ARTIFACT_SIZE_LIMIT_EXCEEDED"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 403, json: ""{\""outcomeCode\"":\""SOURCE_RETENTION_NOT_AUTHORIZED""···, expectedOutcome: ""SOURCE_RETENTION_NOT_AUTHORIZED"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 503, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_TEMPORARILY_U""···, expectedOutcome: ""RAW_EXPORT_SOURCE_TEMPORARILY_UNAVAILABLE"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 409, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_FINGERPRINT_C""···, expectedOutcome: ""RAW_EXPORT_SOURCE_FINGERPRINT_CONFLICT"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 503, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_CAPACITY_UNAV""···, expectedOutcome: ""RAW_EXPORT_SOURCE_CAPACITY_UNAVAILABLE"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 503, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_CAPABILITY_UN""···, expectedOutcome: ""RAW_EXPORT_SOURCE_CAPABILITY_UNAVAILABLE"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 409, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_CLAIM_EVALUAT""···, expectedOutcome: ""RAW_EXPORT_SOURCE_CLAIM_EVALUATION_IN_PROGRESS"", expectedSource: null, expectedRetry: 2026-09-15T01:03:04.0000000+00:00); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 409, json: ""{\""outcomeCode\"":\""RECAPTURE_REQUIRED\""}"", expectedOutcome: ""RECAPTURE_REQUIRED"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 403, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_BINDING_INVAL""···, expectedOutcome: ""RAW_EXPORT_SOURCE_BINDING_INVALID"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 403, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_CLAIM_TOKEN_I""···, expectedOutcome: ""RAW_EXPORT_SOURCE_CLAIM_TOKEN_INVALID"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 400, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_TRANSPORT_PRO""···, expectedOutcome: ""RAW_EXPORT_SOURCE_TRANSPORT_PROTOCOL_INVALID"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 200, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_AVAILABLE\"",\""···, expectedOutcome: ""RAW_EXPORT_SOURCE_AVAILABLE"", expectedSource: ""11111111-1111-4111-8111-111111111111"", expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 422, json: ""{\""outcomeCode\"":\""CONTENT_COMMITMENT_MISMATCH\""}"", expectedOutcome: ""CONTENT_COMMITMENT_MISMATCH"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 409, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_IDEMPOTENCY_B""···, expectedOutcome: ""RAW_EXPORT_SOURCE_IDEMPOTENCY_BUSY"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 422, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_PLAINTEXT_RET""···, expectedOutcome: ""RAW_EXPORT_SOURCE_PLAINTEXT_RETENTION_INVALID"", expectedSource: null, expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_AgentRawCrt1MatchesExactServerGrammar; TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 200, json: ""{\""outcomeCode\"":\""RAW_EXPORT_SOURCE_ALREADY_AVAIL""···, expectedOutcome: ""RAW_EXPORT_SOURCE_ALREADY_AVAILABLE"", expectedSource: ""11111111-1111-4111-8111-111111111111"", expectedRetry: null); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RawIngressTests.A3_All21BusinessResultsRoundTripThroughRuntimeClient(status: 403, json: ""{\""outcomeCode\"":\""NOT_FOUND_OR_NOT_ALLOWED\""}"", expectedOutcome: ""NOT_FOUND_OR_NOT_ALLOWED"", expectedSource: null, expectedRetry: null)"	"TagEkyc.CaptureAgent.Core.CaptureAgentFlowException : NOT_READY"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0467"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-receipt-context-v1.trx"	"D5F38CA2E5ED7D8284949BDAC294D67BBD2C162FB9D40E036E875295317E363B"	"10"	"1"	"9"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""unknown-ninth""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""uppercase-id""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""duplicate-raw-slot""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""wrong-kind""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ReceiptClosure_SixMetadataPlusTwoPublishedSources(mode: RawVault, expectedCount: 8); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""missing-one""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""same-source-id""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ReceiptShapeCannotDowngradeOrReviveExecutionAfterRestart; TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetainedReceipt_InvalidClosedShapeCannotRetireJournal(mutation: ""uuid-n"")"	"TagEkyc.CaptureAgent.Core.CaptureAgentFlowException : RETENTION_POLICY_UNSUPPORTED"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0468"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-retained-owner-attempt-a1.trx"	"E04E4BD55E2187DACC06ED34DD007DD80F7F04D3A3E9E8D19BD3705CC3DDC3C5"	"53"	"50"	"3"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_OrchestratorRetryableOutcome_ExplicitSameProcessRetryWithoutRecapture(scenario: ""transport-timeout""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_OrchestratorRetryableOutcome_ExplicitSameProcessRetryWithoutRecapture(scenario: ""response-lost""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ResponseLoss_KeepsLeaseForExplicitRetryWithoutAutomaticSecondSend"	"Assert.True() Failure Expected: True Actual: False"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0469"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-retained-owner-v1.trx"	"475F8D7F8A12C65B552FDAF83DC3A7461D16D7D9658860901DACD2716733B739"	"11"	"10"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_AgentRetainedLeaseStartsAtCaptureAndReceiptUsesOnlyPublishedSources"	"System.ObjectDisposedException : Cannot access a disposed object. Object name: 'SensitiveByteBuffer'."	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0470"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-p1-binding-gate-red.trx"	"E42BEF3F7314C699713C0CF61766CF7EBA874D744C4BD912A81C2C615A2ABBBB"	"1"	"0"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_CoordinatorRawRetry_BindingChangeFailsClosedWithoutSecondBody"	"Assert.Throws() Failure: No exception was thrown Expected: typeof(TagEkyc.CaptureAgent.Core.CaptureAgentFlowException)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0471"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-p2-sticky-red.trx"	"DE52FD93318719A8D335ABFA3A086EB77F0A09B1264E3F03506AB2C36111BC63"	"1"	"0"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RetryableThenLocalTerminalFailure_RetiresImmediately"	"Assert.All() Failure: 64 out of 64 items in the collection did not pass. [0]: Item: 1 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 1 [1]: Item: 2 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 2 [2]: Item: 3 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 3 [3]: Item: 4 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 4 [4]: Item: 5 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 5 [5]: Item: 6 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 6 [6]: Item: 7 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 7 [7]: Item: 8 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 8 [8]: Item: 9 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 9 [9]: Item: 10 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 10 [10]: Item: 11 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 11 [11]: Item: 12 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 12 [12]: Item: 13 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 13 [13]: Item: 14 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 14 [14]: Item: 15 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 15 [15]: Item: 16 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 16 [16]: Item: 17 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 17 [17]: Item: 18 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 18 [18]: Item: 19 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 19 [19]: Item: 20 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 20 [20]: Item: 21 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 21 [21]: Item: 22 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 22 [22]: Item: 23 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 23 [23]: Item: 24 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 24 [24]: Item: 25 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 25 [25]: Item: 26 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 26 [26]: Item: 27 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 27 [27]: Item: 28 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 28 [28]: Item: 29 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 29 [29]: Item: 30 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 30 [30]: Item: 31 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 31 [31]: Item: 32 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 32 [32]: Item: 33 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 33 [33]: Item: 34 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 34 [34]: Item: 35 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 35 [35]: Item: 36 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 36 [36]: Item: 37 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 37 [37]: Item: 38 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 38 [38]: Item: 39 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 39 [39]: Item: 40 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 40 [40]: Item: 41 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 41 [41]: Item: 42 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 42 [42]: Item: 43 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 43 [43]: Item: 44 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 44 [44]: Item: 45 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 45 [45]: Item: 46 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 46 [46]: Item: 47 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 47 [47]: Item: 48 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 48 [48]: Item: 49 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 49 [49]: Item: 50 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 50 [50]: Item: 51 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 51 [51]: Item: 52 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 52 [52]: Item: 53 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 53 [53]: Item: 54 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 54 [54]: Item: 55 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 55 [55]: Item: 56 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 56 [56]: Item: 57 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 57 [57]: Item: 58 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 58 [58]: Item: 59 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 59 [59]: Item: 60 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 60 [60]: Item: 61 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 61 [61]: Item: 62 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 62 [62]: Item: 63 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 63 [63]: Item: 64 Error: Assert.Equal() Failure: Values differ Expected: 0 Actual: 64"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0472"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round3-f2-reset-red.trx"	"13C3423C4E898FD1A3A36AA626EC5708AB5ED0DB2A8552D4FF7F396CD932D7B6"	"1"	"0"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_OrchestratorRetryableThenTerminalServerDenial_RetiresBothLeases"	"Assert.False() Failure Expected: False Actual: True"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0473"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-early-acceptance-red-v2.trx"	"306216EB32681B864F92AEFA039471A37ADA2DE67BF41A83B57A5469E2A3F6FC"	"5"	"3"	"2"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RawAcceptance_MustMatchCapturedArtifactAndSessionBeforeAnyBody(mutation: ""selfie-dg2""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RawAcceptance_MustMatchCapturedArtifactAndSessionBeforeAnyBody(mutation: ""selfie-foreign"")"	"Assert.Empty() Failure: Collection was not empty Collection: [RawExportSourceIngressMetadata { AgentConfigurationRevision = 1, VerificationSessionId = e58fc4a5-6600-4167-b5cb-544f0d9cb8eb, CaptureArtifactId = d0b5130e-d356-495f-b02a-ac397be6a313, CaptureRevision = 1, RawClass = ChipDg2Portrait, IngressIdempotencyKey = 2b203270-f848-4ead-8f7f-b1ca95f49eab, MediaType = image/jpeg, ClaimedPlaintextLength = 3, ClaimedPlaintextDigest = 204164d223b35aabb54ea32b1d14d8bb5a8df56f7c81f3304987fa4193426729, CapturedAtUtc = 16/09/2026 2:27:52 CH +00:00, PlaintextRetentionStartedAtUtc = 16/09/2026 2:27:52 CH +00:00, PlaintextRetentionExpiresAtUtc = 16/09/2026 2:32:52 CH +00:00, PlaintextRetentionBudgetSeconds = 300 }]"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0474"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-early-acceptance-red.trx"	"86AF63A466B4B39F16CDD57856DBFEA23DFDEA6807A2397F3CCA01E191984E1F"	"5"	"3"	"2"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RawAcceptance_MustMatchCapturedArtifactAndSessionBeforeAnyBody(mutation: ""selfie-foreign""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_RawAcceptance_MustMatchCapturedArtifactAndSessionBeforeAnyBody(mutation: ""selfie-dg2"")"	"Assert.Equal() Failure: Strings differ ↓ (pos 11) Expected: ""RAW_EXPORT_INGRESS_METADATA_INVALID"" Actual: ""RAW_EXPORT_SOURCE_CAPACITY_UNAVAILABLE"" ↑ (pos 11)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0475"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-owner-acceptance-red.trx"	"355070B8C4FCD211822CF9B256E74BE1DA5541DCE415EF875BAB5CB391D1771E"	"1"	"0"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_OwnerRejectsAcceptanceForDifferentArtifactBeforeRawBody"	"Assert.Throws() Failure: No exception was thrown Expected: typeof(TagEkyc.CaptureAgent.Core.CaptureAgentFlowException)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0476"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b2-config-timeout-shape-red.trx"	"A82E6033D394FB0A8AC67481B1EAB33FAAECDFD3FFA6C4631BFDA0B3CAE8C6A2"	"4"	"3"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ExplicitRawRetry_RequiresFreshEnabledConfiguration(mutation: ""fetch-timeout"")"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""NOT_READY"" Actual: ""SUBMISSION_STATE_UNKNOWN"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0477"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b2-not-before-refresh-red.trx"	"637F02983C2511D3EE0940F0B2BC2FC2C021D0BC5E04726352C1B4C7C1C3E767"	"1"	"0"	"1"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_EarlyRetryNotBefore_DoesNotRetainPlaintextAfterConfigurationDisable"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""NOT_READY"" Actual: ""RAW_EXPORT_SOURCE_CLAIM_EVALUATION_IN_PRO""··· ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0478"	"agent"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b2-refresh-red.trx"	"5C8FEAAB2CBAAFE92C89AF763E29174BC662366DE54B95B85E28B3B2737325B8"	"4"	"0"	"4"	"0"	"TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ExplicitRawRetry_RequiresFreshEnabledConfiguration(mutation: ""expired""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ExplicitRawRetry_RequiresFreshEnabledConfiguration(mutation: ""fetch-failure""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ExplicitRawRetry_RequiresFreshEnabledConfiguration(mutation: ""disabled""); TagEkyc.CaptureAgent.Tests.Tip88C1C6BA3RetainedOwnershipTests.A3_ConfigurationDisabledAfterDg2Available_BlocksSelfieBodyAndZeroesLease"	"Assert.False() Failure Expected: False Actual: True"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
